"","X","grp.recording","group","great.call","recording","Delta.Time..s..1","BW.90...Hz..1","Freq.5...Hz..1","Freq.95...Hz..1","Begin.Time..s..1","End.Time..s..1","Delta.Time..s..2","BW.90...Hz..2","Freq.5...Hz..2","Freq.95...Hz..2","Begin.Time..s..2","End.Time..s..2","Delta.Time..s..3","BW.90...Hz..3","Freq.5...Hz..3","Freq.95...Hz..3","Begin.Time..s..3","End.Time..s..3","Delta.Time..s..4","BW.90...Hz..4","Freq.5...Hz..4","Freq.95...Hz..4","Begin.Time..s..4","End.Time..s..4","Delta.Time..s..5","BW.90...Hz..5","Freq.5...Hz..5","Freq.95...Hz..5","Begin.Time..s..5","End.Time..s..5","Delta.Time..s..6","BW.90...Hz..6","Freq.5...Hz..6","Freq.95...Hz..6","Begin.Time..s..6","End.Time..s..6","note.dur.comb","rest.dur.comb","intro.dur","trill.dur","great.call.dur","unlist.trill.rate.list.","site"
"513",32993,"MB_01_563","MB_01","MB_01_563.16",16,0.801,86.1,646,732.1,0.209,1.01,0.662,86.1,646,732.1,1.3,1.962,0.546,107.7,646,753.7,2.2,2.746,0.459,86.1,646,732.1,2.961,3.419,0.377,129.2,646,775.2,3.564,3.942,0.238,279.9,646,925.9,4.075,4.313,3.083,1.021,4.812,6.043,10.855,9.81553562362498,"MB"
"514",33059,"MB_01_563","MB_01","MB_01_563.17",17,0.795,172.3,646,818.3,0.244,1.039,0.696,193.8,646,839.8,1.248,1.945,0.563,215.3,646,861.3,2.217,2.781,0.447,215.3,646,861.3,2.92,3.367,0.366,236.9,667.5,904.4,3.506,3.872,0.261,279.9,667.5,947.5,4,4.261,3.128,0.889,4.713,6.186,10.899,9.86679822397632,"MB"
"515",33127,"MB_01_563","MB_01","MB_01_563.18",18,1.015,129.2,646,775.2,0.08,1.095,0.748,193.8,646,839.8,1.322,2.071,0.459,236.9,646,882.9,2.287,2.746,0.366,215.3,646,861.3,2.99,3.355,0.319,215.3,646,861.3,3.564,3.884,0.255,279.9,667.5,947.5,4.063,4.319,3.162,1.077,4.605,6.321,10.926,9.48952879581152,"MB"
"516",33192,"MB_01_563","MB_01","MB_01_563.19",19,0.903,150.7,624.5,775.2,0.108,1.011,0.728,150.7,646,796.7,1.186,1.913,0.552,129.2,646,775.2,2.102,2.654,0.431,129.2,646,775.2,2.816,3.247,0.536,193.8,646,839.8,3.301,3.837,0.224,236.9,667.5,904.4,3.921,4.145,3.374,0.663,4.739,5.94,10.679,10.0293965070033,"MB"
"517",33258,"MB_01_564","MB_01","MB_01_564.01",1,1.269,150.7,602.9,753.7,0.138,1.406,0.948,150.7,646,796.7,1.544,2.492,0.488,150.7,646,796.7,2.688,3.175,0.366,150.7,646,796.7,3.46,3.825,0.325,172.3,646,818.3,4.052,4.377,0.267,193.8,667.5,861.3,4.574,4.841,3.663,1.04,5.719,7.053,12.772,9.36329588014981,"MB"
"518",33332,"MB_01_564","MB_01","MB_01_564.02",2,1.016,129.2,624.5,753.7,0.261,1.277,0.714,150.7,646,796.7,1.591,2.305,0.482,150.7,646,796.7,2.56,3.042,0.36,150.7,646,796.7,3.297,3.657,0.296,172.3,646,818.3,3.889,4.185,0.25,215.3,667.5,882.9,4.4,4.65,3.118,1.271,5.085,6.459,11.544,9.5041976873119,"MB"
"519",33400,"MB_01_564","MB_01","MB_01_564.03",3,0.969,150.7,624.5,775.2,0.25,1.219,0.656,150.7,646,796.7,1.527,2.183,0.493,150.7,646,796.7,2.438,2.932,0.389,172.3,646,818.3,3.158,3.547,0.308,193.8,646,839.8,3.785,4.093,0.244,193.8,646,839.8,4.29,4.534,3.059,1.225,5.009,4.96,9.969,9.45140743784672,"MB"
"520",33454,"MB_01_564","MB_01","MB_01_564.04",4,0.877,107.7,624.5,732.1,0.221,1.097,0.656,107.7,646,753.7,1.376,2.032,0.488,107.7,646,753.7,2.293,2.781,0.377,107.7,646,753.7,3.019,3.396,0.325,172.3,646,818.3,3.616,3.942,0.255,279.9,667.5,947.5,4.156,4.412,2.978,1.213,5.166,6.8,11.966,10.1477391434114,"MB"
"521",33531,"MB_01_564","MB_01","MB_01_564.05",5,0.998,107.7,624.5,732.1,0.101,1.1,0.767,150.7,624.5,775.2,1.317,2.084,0.499,107.7,646,753.7,2.316,2.815,0.366,129.2,646,775.2,3.077,3.442,0.284,172.3,646,818.3,3.68,3.965,0.267,236.9,646,882.9,4.174,4.441,3.181,1.159,5.327,6.745,12.072,9.76269149894863,"MB"
"522",33605,"MB_01_564","MB_01","MB_01_564.06",6,0.993,129.2,646,775.2,0.25,1.242,0.679,172.3,646,818.3,1.503,2.183,0.511,193.8,646,839.8,2.467,2.978,0.389,215.3,646,861.3,3.199,3.587,0.337,215.3,646,861.3,3.802,4.139,0.279,215.3,667.5,882.9,4.336,4.615,3.188,1.177,5.096,5.703,10.799,9.68609865470852,"MB"
"523",33667,"MB_01_564","MB_01","MB_01_564.07",7,0.882,129.2,646,775.2,0.226,1.109,0.726,129.2,646,775.2,1.393,2.119,0.517,150.7,646,796.7,2.363,2.879,0.401,129.2,646,775.2,3.123,3.524,0.319,129.2,646,775.2,3.75,4.069,0.255,172.3,646,818.3,4.29,4.545,3.1,1.219,5.353,5.368,10.721,9.87841945288754,"MB"
"524",33728,"MB_01_564","MB_01","MB_01_564.08",8,0.83,107.7,624.5,732.1,0.168,0.998,0.696,107.7,624.5,732.1,1.347,2.043,0.517,107.7,624.5,732.1,2.276,2.792,0.43,107.7,624.5,732.1,3.03,3.46,0.313,150.7,646,796.7,3.64,3.953,0.244,236.9,646,882.9,4.162,4.406,3.03,1.208,4.952,5.559,10.511,9.3905358129258,"MB"
"525",33788,"MB_01_564","MB_01","MB_01_564.09",9,0.917,150.7,624.5,775.2,0.238,1.155,0.673,129.2,646,775.2,1.434,2.107,0.522,150.7,646,796.7,2.363,2.885,0.435,129.2,646,775.2,3.117,3.553,0.313,150.7,646,796.7,3.733,4.046,0.29,215.3,646,861.3,4.261,4.551,3.15,1.163,6.554,5.403,11.957,9.51374207188161,"MB"
"526",33862,"MB_01_564","MB_01","MB_01_564.10",10,0.935,129.2,646,775.2,0.261,1.196,0.679,150.7,646,796.7,1.48,2.159,0.505,150.7,646,796.7,2.432,2.937,0.406,172.3,646,818.3,3.181,3.587,0.308,193.8,646,839.8,3.796,4.104,0.261,193.8,646,839.8,4.319,4.58,3.094,1.225,5.329,5.979,11.308,9.85389058783554,"MB"
"527",33929,"MB_01_564","MB_01","MB_01_564.11",11,0.9,107.7,646,753.7,0.192,1.091,0.662,129.2,646,775.2,1.411,2.072,0.528,129.2,646,775.2,2.322,2.85,0.395,129.2,646,775.2,3.077,3.471,0.325,129.2,646,775.2,3.692,4.017,0.273,129.2,667.5,796.7,4.22,4.493,3.083,1.218,5.091,4.948,10.039,9.72682119205298,"MB"
"528",33984,"MB_01_564","MB_01","MB_01_564.12",12,0.853,86.1,646,732.1,0.186,1.039,0.731,129.2,624.5,753.7,1.347,2.078,0.58,107.7,646,753.7,2.305,2.885,0.406,107.7,646,753.7,3.088,3.495,0.319,107.7,646,753.7,3.727,4.046,0.308,172.3,646,818.3,4.267,4.574,3.197,1.191,5.427,5.882,11.309,9.95879120879121,"MB"
"529",34051,"MB_01_564","MB_01","MB_01_564.13",13,0.859,129.2,646,775.2,0.255,1.115,0.72,129.2,646,775.2,1.376,2.096,0.517,129.2,646,775.2,2.264,2.781,0.377,150.7,646,796.7,3.001,3.378,0.302,150.7,646,796.7,3.611,3.913,0.255,172.3,646,818.3,4.133,4.389,3.03,1.104,4.859,6.201,11.06,9.5599142904236,"MB"
"530",34117,"MB_01_564","MB_01","MB_01_564.14",14,0.836,107.7,646,753.7,0.25,1.086,0.72,172.3,624.5,796.7,1.376,2.096,0.575,172.3,646,818.3,2.334,2.908,0.395,150.7,646,796.7,3.082,3.477,0.313,172.3,646,818.3,3.721,4.034,0.255,215.3,646,861.3,4.267,4.522,3.094,1.178,5.091,6.681,11.772,9.57010481543369,"MB"
"531",34188,"MB_01_564","MB_01","MB_01_564.15",15,0.871,129.2,624.5,753.7,0.226,1.097,0.662,150.7,624.5,775.2,1.353,2.014,0.546,150.7,646,796.7,2.252,2.798,0.377,129.2,646,775.2,3.001,3.378,0.308,150.7,646,796.7,3.616,3.924,0.284,236.9,667.5,904.4,4.162,4.447,3.048,1.173,5.236,5.059,10.295,9.90299110751819,"MB"
"532",34246,"MB_05_109","MB_05","MB_05_109.01",1,0.668,150.7,581.4,732.1,0.186,0.853,0.697,129.2,602.9,732.1,1.132,1.829,0.633,129.2,624.5,753.7,2.084,2.717,0.528,193.8,624.5,818.3,2.955,3.483,0.418,215.3,646,861.3,3.733,4.151,0.354,279.9,667.5,947.5,4.371,4.725,3.298,1.241,5.276,8.632,13.908,8.97390482937773,"MB"
"533",34330,"MB_05_109","MB_05","MB_05_109.02",2,0.708,107.7,602.9,710.6,0.168,0.877,0.755,150.7,602.9,753.7,1.126,1.881,0.627,107.7,624.5,732.1,2.142,2.769,0.546,193.8,624.5,818.3,3.048,3.593,0.435,193.8,646,839.8,3.849,4.284,0.325,258.4,667.5,925.9,4.516,4.841,3.396,1.277,5.387,7.39,12.777,8.82758620689655,"MB"
"534",34402,"MB_05_109","MB_05","MB_05_109.03",3,0.673,129.2,602.9,732.1,0.18,0.853,0.65,129.2,602.9,732.1,1.109,1.759,0.743,150.7,624.5,775.2,2.026,2.769,0.575,236.9,624.5,861.3,3.013,3.587,0.453,215.3,646,861.3,3.855,4.307,0.284,301.5,689.1,990.5,4.557,4.841,3.378,1.283,5.027,9.015,14.042,9.15047446904654,"MB"
"535",34490,"MB_05_109","MB_05","MB_05_109.04",4,0.621,193.8,581.4,775.2,0.145,0.766,0.592,150.7,602.9,753.7,0.998,1.591,0.639,193.8,602.9,796.7,1.858,2.496,0.557,172.3,624.5,796.7,2.856,3.413,0.54,172.3,646,818.3,3.715,4.255,0.401,258.4,646,904.4,4.487,4.888,3.35,1.393,6.45,8.163,14.613,9.73265984969817,"MB"
"536",34580,"MB_05_109","MB_05","MB_05_109.05",5,0.778,172.3,602.9,775.2,0.124,0.902,0.69,193.8,602.9,796.7,1.026,1.715,0.849,193.8,624.5,818.3,1.839,2.688,0.604,258.4,624.5,882.9,2.926,3.529,0.447,258.4,646,904.4,3.767,4.214,0.319,366.1,667.5,1033.6,4.487,4.807,3.687,0.996,5.391,8.838,14.229,9.23361034164358,"MB"
"537",34668,"MB_05_109","MB_05","MB_05_109.06",6,0.639,215.3,581.4,796.7,0.221,0.859,0.615,215.3,602.9,818.3,1.109,1.724,0.709,172.3,602.9,775.2,2.008,2.716,0.592,193.8,624.5,818.3,3.001,3.593,0.488,215.3,646,861.3,3.884,4.371,0.342,323,667.5,990.5,4.632,4.975,3.385,1.369,6.095,8.155,14.25,9.55809334657398,"MB"
"538",34755,"MB_05_109","MB_05","MB_05_109.07",7,0.662,172.3,581.4,753.7,0.18,0.842,0.65,172.3,602.9,775.2,1.091,1.741,0.644,172.3,602.9,775.2,2.043,2.688,0.781,172.3,624.5,796.7,2.922,3.703,0.441,301.5,646,947.5,3.878,4.319,0.238,344.5,667.5,1012.1,4.609,4.847,3.416,1.251,5.352,8.99,14.342,9.50333748161557,"MB"
"539",34847,"MB_05_109","MB_05","MB_05_109.08",8,0.61,172.3,581.4,753.7,0.232,0.842,0.592,129.2,602.9,732.1,1.08,1.672,0.627,129.2,624.5,753.7,1.962,2.589,0.569,129.2,624.5,753.7,2.908,3.477,0.534,215.3,646,861.3,3.779,4.313,0.342,172.3,667.5,839.8,4.528,4.87,3.274,1.364,6.026,7.342,13.368,9.01364924027814,"MB"
"540",34926,"MB_05_109","MB_05","MB_05_109.09",9,0.621,258.4,581.4,839.8,0.174,0.795,0.731,215.3,602.9,818.3,1.016,1.747,0.724,172.3,602.9,775.2,1.9,2.624,0.528,172.3,624.5,796.7,2.926,3.454,0.488,236.9,624.5,861.3,3.762,4.249,0.36,258.4,646,904.4,4.51,4.87,3.452,1.244,6.021,7.498,13.519,9.13473737630043,"MB"
"541",35007,"MB_05_109","MB_05","MB_05_109.10",10,0.731,236.9,581.4,818.3,0.209,0.94,0.633,215.3,602.9,818.3,1.12,1.753,0.668,193.8,624.5,818.3,2.026,2.694,0.604,215.3,624.5,839.8,2.978,3.582,0.511,301.5,646,947.5,3.837,4.348,0.296,366.1,689.1,1055.1,4.58,4.876,3.443,1.224,5.375,8.163,13.538,9.46568688504172,"MB"
"542",35091,"MB_05_109","MB_05","MB_05_109.11",11,0.627,258.4,581.4,839.8,0.163,0.789,0.65,236.9,602.9,839.8,1.027,1.678,0.685,215.3,602.9,818.3,1.956,2.641,0.61,236.9,624.5,861.3,2.902,3.512,0.488,279.9,646,925.9,3.762,4.249,0.354,344.5,667.5,1012.1,4.493,4.847,3.414,1.27,6.354,7.525,13.879,9.91292699263228,"MB"
"543",35177,"MB_06_110","MB_06","MB_06_110.01",1,0.447,107.7,646,753.7,0.157,0.604,0.54,258.4,646,904.4,0.824,1.364,0.534,279.9,646,925.9,1.643,2.177,0.447,258.4,646,904.4,2.421,2.868,0.401,344.5,667.5,1012.1,3.129,3.529,0.313,344.5,667.5,1012.1,3.744,4.058,2.682,1.219,4.597,5.737,10.334,7.82778864970646,"MB"
"544",35229,"MB_06_110","MB_06","MB_06_110.02",2,0.43,193.8,667.5,861.3,0.197,0.627,0.534,258.4,646,904.4,0.859,1.393,0.528,279.9,646,925.9,1.614,2.142,0.493,323,646,969,2.38,2.873,0.401,344.5,667.5,1012.1,3.106,3.506,0.313,366.1,667.5,1033.6,3.733,4.046,2.699,1.15,4.877,9.643,14.52,8.49145612747667,"MB"
"545",35319,"MB_06_110","MB_06","MB_06_110.03",3,0.401,215.3,667.5,882.9,0.255,0.656,0.459,258.4,646,904.4,0.911,1.37,0.493,236.9,646,882.9,1.643,2.136,0.476,236.9,646,882.9,2.386,2.862,0.389,323,646,969,3.094,3.483,0.354,323,667.5,990.5,3.698,4.052,2.572,1.225,4.9,8.626,13.526,8.34901222953904,"MB"
"546",35399,"MB_06_110","MB_06","MB_06_110.04",4,0.517,129.2,646,775.2,0.163,0.679,0.546,193.8,646,839.8,0.871,1.416,0.482,236.9,646,882.9,1.672,2.154,0.441,279.9,646,925.9,2.421,2.862,0.412,301.5,667.5,969,3.129,3.541,0.337,301.5,667.5,969,3.779,4.116,2.735,1.218,5.108,3.41,8.518,6.98239222829387,"MB"
"547",35431,"MB_06_110","MB_06","MB_06_110.05",5,0.447,193.8,667.5,861.3,0.192,0.639,0.447,172.3,667.5,839.8,0.853,1.3,0.47,193.8,667.5,861.3,1.544,2.014,0.453,258.4,667.5,925.9,2.235,2.688,0.354,323,667.5,990.5,2.955,3.309,0.296,301.5,689.1,990.5,3.518,3.814,2.467,1.155,4.591,9.567,14.158,8.55513307984791,"MB"
"548",35521,"MB_06_110","MB_06","MB_06_110.06",6,0.514,193.8,624.5,818.3,0.124,0.638,0.62,193.8,646,839.8,0.709,1.329,0.511,129.2,646,775.2,1.498,2.009,0.493,107.7,646,753.7,2.223,2.717,0.377,193.8,646,839.8,2.943,3.32,0.342,301.5,667.5,969,3.535,3.878,2.857,0.897,4.828,9.861,14.689,8.21335394724128,"MB"
"549",35614,"MB_06_110","MB_06","MB_06_110.07",7,0.389,129.2,646,775.2,0.215,0.604,0.418,107.7,646,753.7,0.836,1.254,0.464,107.7,646,753.7,1.498,1.962,0.43,107.7,646,753.7,2.241,2.67,0.412,150.7,646,796.7,2.932,3.344,0.325,172.3,646,818.3,3.576,3.901,2.438,1.248,4.928,9.058,13.986,8.42034355001684,"MB"
"550",35698,"MB_06_110","MB_06","MB_06_110.08",8,0.601,193.8,646,839.8,0.165,0.766,0.435,172.3,646,818.3,0.882,1.318,0.488,172.3,646,818.3,1.544,2.032,0.571,236.9,646,882.9,2.193,2.763,0.586,301.5,646,947.5,2.884,3.469,0.451,344.5,646,990.5,3.544,3.995,3.132,0.698,4.938,7.385,12.323,8.29416643627316,"MB"
"551",35767,"MB_06_110","MB_06","MB_06_110.09",9,0.525,129.2,646,775.2,0.152,0.677,0.594,129.2,646,775.2,0.802,1.396,0.435,107.7,667.5,775.2,1.701,2.136,0.383,150.7,646,796.7,2.38,2.763,0.284,172.3,667.5,839.8,3.042,3.326,0.255,150.7,667.5,818.3,3.587,3.843,2.476,1.215,4.068,6.927,10.995,8.14452835776692,"MB"
"552",35829,"MB_06_110","MB_06","MB_06_110.10",10,0.377,215.3,646,861.3,0.087,0.464,0.493,236.9,667.5,904.4,0.668,1.161,0.418,301.5,667.5,969,1.358,1.776,0.412,279.9,667.5,947.5,2.009,2.421,0.377,258.4,667.5,925.9,2.664,3.042,0.319,301.5,689.1,990.5,3.28,3.599,2.396,1.116,4.876,7.054,11.93,8.30469644902635,"MB"
"553",35897,"MB_06_110","MB_06","MB_06_110.11",11,0.395,236.9,646,882.9,0.148,0.543,0.576,193.8,646,839.8,0.707,1.283,0.488,215.3,646,861.3,1.422,1.91,0.435,236.9,646,882.9,2.154,2.589,0.412,236.9,646,882.9,2.815,3.228,0.348,387.6,646,1033.6,3.402,3.75,2.654,0.948,4.705,9.268,13.973,8.51156700130947,"MB"
"554",35984,"MB_06_110","MB_06","MB_06_110.12",12,0.453,236.9,667.5,904.4,0.226,0.679,0.464,279.9,646,925.9,0.9,1.364,0.447,236.9,646,882.9,1.637,2.084,0.43,236.9,667.5,904.4,2.328,2.757,0.354,258.4,667.5,925.9,2.937,3.291,0.302,279.9,689.1,969,3.466,3.767,2.45,1.091,4.534,7.877,12.411,8.6140395988686,"MB"
"555",36060,"MB_06_110","MB_06","MB_06_110.13",13,0.418,193.8,667.5,861.3,0.174,0.592,0.511,215.3,667.5,882.9,0.807,1.318,0.528,258.4,667.5,925.9,1.55,2.078,0.447,258.4,667.5,925.9,2.264,2.711,0.406,258.4,667.5,925.9,2.92,3.326,0.337,301.5,667.5,969,3.529,3.866,2.647,1.045,4.702,7.763,12.465,8.48785583703317,"MB"
"556",36134,"MB_07_004","MB_07","MB_07_004.01",1,0.959,257.8,585.9,843.8,0.073,1.031,1.104,281.2,585.9,867.2,1.235,2.338,0.871,351.6,609.4,960.9,2.542,3.413,0.668,351.6,632.8,984.4,3.587,4.255,0.494,421.9,656.2,1078.1,4.386,4.88,0.392,421.9,679.7,1101.6,4.967,5.359,4.488,0.797999999999999,6.274,4.708,10.982,7.18797647571335,"MB"
"557",36176,"MB_07_004","MB_07","MB_07_004.02",2,1.05,257.8,585.9,843.8,0.175,1.225,1.093,187.5,609.4,796.9,1.443,2.537,0.709,187.5,609.4,796.9,2.784,3.493,0.421,257.8,632.8,890.6,3.872,4.293,0.336,351.6,632.8,984.4,4.587,4.923,0.224,375,632.8,1007.8,5.173,5.397,3.833,1.389,5.985,5.685,11.67,7.1064139941691,"MB"
"558",36223,"MB_07_004","MB_07","MB_07_004.03",3,0.962,328.1,585.9,914.1,0.233,1.195,1.079,281.2,585.9,867.2,1.4,2.478,0.962,304.7,609.4,914.1,2.653,3.615,0.729,328.1,632.8,960.9,3.732,4.461,0.525,398.4,632.8,1031.2,4.636,5.161,0.351,468.8,656.2,1125,5.292,5.643,4.608,0.802,6.508,5.315,11.823,7.00525394045534,"MB"
"559",36268,"MB_08_005","MB_08","MB_08_005.01",1,0.571,257.8,703.1,960.9,0.251,0.821,0.459,281.2,703.1,984.4,1.152,1.611,0.357,328.1,703.1,1031.2,1.808,2.165,0.32,281.2,726.6,1007.8,2.336,2.656,0.24,328.1,750,1078.1,2.795,3.035,0.187,351.6,750,1101.6,3.152,3.339,2.134,0.954,3.322,3.538,6.86,8.40092699884125,"MB"
"607",39385,"SAFA_02_036","SAFA_02","SAFA_02_036.02",2,0.923,279.9,646,925.9,0.081,1.004,0.854,172.3,624.5,796.7,1.085,1.939,0.737,236.9,646,882.9,2.264,3.001,0.592,323,646,969,3.233,3.825,0.435,344.5,646,990.5,4.029,4.464,0.366,344.5,667.5,1012.1,4.661,5.027,3.907,1.039,6.757,7.273,14.03,8.76704703590314,"SAF"
"608",39459,"SAFA_02_036","SAFA_02","SAFA_02_036.03",3,0.691,258.4,646,904.4,0.139,0.83,0.88,279.9,602.9,882.9,1.047,1.927,0.772,279.9,646,925.9,2.183,2.955,0.592,301.5,646,947.5,3.175,3.767,0.441,323,667.5,990.5,3.971,4.412,0.348,323,667.5,990.5,4.598,4.946,3.724,1.083,6.693,7.379,14.072,8.79120879120879,"SAF"
"609",39534,"SAFA_02_036","SAFA_02","SAFA_02_036.04",4,0.919,215.3,624.5,839.8,0.063,0.982,0.934,215.3,624.5,839.8,1.093,2.027,0.68,193.8,624.5,818.3,2.188,2.868,0.499,193.8,646,839.8,3.123,3.622,0.406,215.3,667.5,882.9,3.855,4.261,0.325,387.6,667.5,1055.1,4.464,4.789,3.763,0.962999999999999,6.34,6.392,12.732,8.25527861565328,"SAF"
"610",39598,"SAFA_02_036","SAFA_02","SAFA_02_036.05",5,0.685,301.5,624.5,925.9,0.122,0.807,0.802,258.4,624.5,882.9,1.027,1.829,0.697,215.3,624.5,839.8,2.072,2.769,0.545,301.5,646,947.5,3.048,3.593,0.476,323,646,969,3.831,4.307,0.412,323,667.5,990.5,4.487,4.899,3.617,1.16,7.146,6.96,14.106,9.00508351488744,"SAF"
"611",39673,"SAFA_02_036","SAFA_02","SAFA_02_036.06",6,0.691,279.9,624.5,904.4,0.168,0.859,0.691,301.5,624.5,925.9,1.138,1.829,0.609,279.9,646,925.9,2.09,2.699,0.482,301.5,646,947.5,2.943,3.425,0.388,323,667.5,990.5,3.646,4.034,0.32,279.9,667.5,947.5,4.214,4.534,3.181,1.185,6.154,6.723,12.877,8.90566037735849,"SAF"
"612",39743,"SAFA_02_036","SAFA_02","SAFA_02_036.07",7,0.662,258.4,624.5,882.9,0.081,0.743,0.737,258.4,624.5,882.9,0.987,1.724,0.656,236.9,646,882.9,1.979,2.635,0.522,301.5,646,947.5,2.891,3.413,0.412,344.5,646,990.5,3.646,4.058,0.325,387.6,667.5,1055.1,4.226,4.551,3.314,1.156,6.148,6.234,12.382,8.67146596858639,"SAF"
"613",39807,"SAFA_02_036","SAFA_02","SAFA_02_036.08",8,0.603,301.5,624.5,925.9,0.099,0.702,0.914,236.9,602.9,839.8,0.847,1.761,0.757,215.3,624.5,839.8,1.861,2.618,0.597,236.9,646,882.9,2.834,3.431,0.458,323,646,969,3.576,4.034,0.308,323,667.5,990.5,4.197,4.505,3.637,0.769,5.863,8.492,14.355,8.9349535382416,"SAF"
"614",39892,"SAFA_02_036","SAFA_02","SAFA_02_036.09",9,0.65,215.3,667.5,882.9,0.134,0.784,0.696,258.4,624.5,882.9,0.993,1.689,0.69,215.3,646,861.3,1.916,2.606,0.523,236.9,646,882.9,2.85,3.373,0.412,323,667.5,990.5,3.605,4.017,0.331,366.1,667.5,1033.6,4.203,4.534,3.302,1.098,6.13,7.331,13.461,9.1324200913242,"SAF"
"615",39969,"SAFA_02_036","SAFA_02","SAFA_02_036.10",10,0.662,323,624.5,947.5,0.145,0.807,0.784,279.9,624.5,904.4,1.027,1.811,0.669,193.8,624.5,818.3,2.025,2.694,0.516,366.1,646,1012.1,2.926,3.442,0.383,409.1,667.5,1076.7,3.657,4.04,0.374,344.5,689.1,1033.6,4.189,4.563,3.388,1.03,5.753,7.941,13.694,9.20127795527157,"SAF"
"616",40051,"SAFA_02_036","SAFA_02","SAFA_02_036.11",11,0.603,215.3,646,861.3,0.041,0.644,0.65,150.7,624.5,775.2,0.877,1.527,0.656,172.3,646,818.3,1.817,2.473,0.557,150.7,646,796.7,2.723,3.28,0.447,215.3,646,861.3,3.524,3.971,0.4,258.4,667.5,925.9,4.174,4.574,3.313,1.22,7.058,5.866,12.924,9.02621072730429,"SAF"
"617",40116,"SAFA_02_036","SAFA_02","SAFA_02_036.12",12,0.679,172.3,646,818.3,0.128,0.807,0.72,172.3,624.5,796.7,1.016,1.736,0.651,150.7,646,796.7,1.979,2.63,0.54,172.3,646,818.3,2.897,3.437,0.371,172.3,667.5,839.8,3.675,4.046,0.314,172.3,667.5,839.8,4.243,4.557,3.275,1.154,5.776,6.515,12.291,8.89096864763687,"SAF"
"618",40183,"SAFA_02_036","SAFA_02","SAFA_02_036.13",13,0.656,193.8,624.5,818.3,0.104,0.76,0.714,258.4,624.5,882.9,1.01,1.724,0.638,258.4,646,904.4,1.968,2.606,0.47,193.8,667.5,861.3,2.879,3.349,0.36,236.9,667.5,904.4,3.599,3.959,0.313,215.3,689.1,904.4,4.18,4.493,3.151,1.238,6.078,6.397,12.475,8.90019071837254,"SAF"
"619",40250,"SAFA_02_036","SAFA_02","SAFA_02_036.14",14,0.697,150.7,602.9,753.7,0.087,0.784,0.726,129.2,624.5,753.7,1.01,1.736,0.69,215.3,624.5,839.8,1.974,2.664,0.523,193.8,646,839.8,2.914,3.437,0.4,258.4,646,904.4,3.669,4.069,0.377,236.9,667.5,904.4,4.261,4.638,3.413,1.138,6.008,7.282,13.29,8.90248991514814,"SAF"
"620",40324,"SAFA_02_036","SAFA_02","SAFA_02_036.15",15,0.662,172.3,624.5,796.7,0.064,0.726,0.691,150.7,624.5,775.2,0.952,1.643,0.644,150.7,624.5,775.2,1.869,2.514,0.488,129.2,646,775.2,2.74,3.228,0.389,150.7,667.5,818.3,3.454,3.843,0.308,107.7,689.1,796.7,4.034,4.342,3.182,1.096,5.619,7.634,13.253,8.91906283280085,"SAF"
"621",40401,"SAFA_02_036","SAFA_02","SAFA_02_036.16",16,0.72,215.3,602.9,818.3,0.059,0.779,0.808,193.8,624.5,818.3,0.927,1.735,0.853,172.3,646,818.3,1.868,2.721,0.56,150.7,646,796.7,2.824,3.384,0.452,172.3,667.5,839.8,3.588,4.04,0.319,150.7,667.5,818.3,4.284,4.603,3.712,0.831999999999999,6.332,6.496,12.828,8.42565142767982,"SAF"
"622",40466,"SAFA_02_036","SAFA_02","SAFA_02_036.17",17,0.627,193.8,581.4,775.2,0.099,0.726,0.702,172.3,602.9,775.2,0.929,1.631,0.679,193.8,602.9,796.7,1.858,2.537,0.517,150.7,624.5,775.2,2.786,3.303,0.459,236.9,646,882.9,3.582,4.04,0.366,172.3,667.5,839.8,4.226,4.592,3.35,1.143,6.31,6.137,12.447,8.95968143354903,"SAF"
"623",40531,"SAFA_02_036","SAFA_02","SAFA_02_036.21",21,0.65,236.9,602.9,839.8,0.099,0.749,0.679,236.9,624.5,861.3,0.987,1.666,0.65,236.9,646,882.9,1.904,2.554,0.493,236.9,646,882.9,2.862,3.355,0.447,258.4,646,904.4,3.622,4.069,0.412,258.4,646,904.4,4.238,4.65,3.331,1.22,6.385,7.434,13.819,8.98325847284606,"SAF"
"627",40801,"SAFA_04_039","SAFA_04","SAFA_04_039.02",2,1.167,86.1,559.9,646,0.139,1.306,1.017,258.4,581.4,839.8,1.419,2.436,0.29,344.5,646,990.5,2.554,2.844,0.22,452.2,689.1,1141.3,3.019,3.239,0.174,473.7,710.6,1184.3,3.361,3.535,0.145,452.2,732.1,1184.3,3.622,3.767,3.013,0.615,3.628,6.475,10.103,8.13389644924136,"SAF"
"628",40859,"SAFA_04_039","SAFA_04","SAFA_04_039.03",3,1.225,107.7,559.9,667.5,0.139,1.364,0.673,215.3,602.9,818.3,1.689,2.363,0.359,279.9,646,925.9,2.561,2.92,0.221,473.7,689.1,1162.8,3.129,3.349,0.18,516.8,689.1,1205.9,3.489,3.669,0.157,559.9,732.1,1292,3.773,3.93,2.815,0.976,3.791,6.589,10.38,8.11514316337467,"SAF"
